LON,LAT,FID,TRUESKILL_MEAN,TRUESKILL_STD,DATE
-46.00123629,-16.62334232,2258,0.516462106,0.070246068,23/08/2023 00:00
-43.76857284,-22.9195721,2859,0.241262996,0.232419252,08/12/2023 00:00
-87.65302208,41.16275353,1034,0.225529506,0.300444451,08/12/2023 00:00
43.83052816,34.2213718,2954,0.610033652,0.086285623,13/10/2022 00:00
7.745043099,45.0927964,795,0.19856248,0.299853809,29/03/2023 00:00
35.49612936,37.34907176,1801,0.335986856,0.139917981,22/02/2023 00:00
40.01052975,-1.38266276,6405,0.663991846,0.082604017,22/04/2024 00:00
67.61188363,39.51235071,5915,0.419107817,0.105321561,07/06/2023 00:00
-41.14280866,-19.49221348,552,0.510758588,0.100670768,25/09/2023 00:00
22.35110215,66.71145443,3657,0.65912439,0.076413859,14/05/2023 00:00
6.90811828,12.30196601,1452,0.520528043,0.078540748,16/10/2022 00:00
27.89651409,0.493108173,1511,0.968533053,0.309173347,05/03/2023 00:00
-71.6026985,-35.40203565,2808,0.393515441,0.126348493,08/12/2023 00:00
-62.22033499,-7.121111705,6748,0.95906624,0.175830347,11/09/2022 00:00
-77.74430025,42.94336471,3842,0.407005718,0.111488729,08/12/2023 00:00
-83.12264724,36.36161386,6703,0.649937742,0.100161806,08/12/2023 00:00
-87.91854569,45.75759104,8252,0.376219625,0.174723684,08/12/2023 00:00
-100.5024554,28.67041541,5026,0.238192486,0.270408819,03/01/2023 00:00
-60.09119014,4.53271788,344,0.681559846,0.091950178,10/11/2020 00:00
44.99967871,56.07390443,5794,0.628174326,0.095412081,30/06/2021 00:00
-75.5977537,51.5292364,2537,0.967223869,0.180879879,06/12/2021 00:00
59.79649271,37.42655591,234,0.307157432,0.191209783,08/12/2023 00:00
10.40517856,-2.921554616,2498,0.95462846,0.305390086,10/04/2024 00:00
48.38934553,31.82339183,4879,0.265182675,0.201894051,08/12/2023 00:00
-71.28010265,42.57413725,6242,0.20529105,0.366153779,08/12/2023 00:00
-77.65607864,2.802203704,1867,0.961239608,0.398368174,22/02/2014 00:00
28.44500853,57.33800014,1829,0.462231017,0.055341307,04/12/2022 00:00
-48.29962024,-5.801546936,4376,0.662661114,0.082976872,29/06/2017 00:00
-52.32838633,-17.85659261,2266,0.606471014,0.129216811,08/07/2021 00:00
-76.88405025,40.2515949,4424,0.050621372,0.455621793,08/12/2023 00:00
6.087852186,4.796439189,3151,0.451319687,0.105969426,08/01/2020 00:00
-60.17518741,-33.25278219,2168,0.950510735,0.067708289,26/03/2024 00:00
-54.37922657,-22.27050037,4861,0.582126949,0.051941351,03/07/2021 00:00
55.10163439,51.88391283,4246,0.594606459,0.097357901,04/06/2023 00:00
8.474177995,49.28494003,2380,0.300233161,0.200056688,05/04/2023 00:00
-20.69899015,64.65006427,170,0.826022197,0.079426914,23/08/2020 00:00
-72.7527561,-49.40376295,830,0.685106336,0.056682187,21/02/2024 00:00
21.26023402,38.6014709,873,0.391316146,0.110506946,24/07/2022 00:00
-96.38075338,42.45774144,3459,0.181169564,0.298017959,08/12/2023 00:00
54.7415597,51.75317875,2877,0.742550502,0.192632667,13/04/2022 00:00
2.397094201,44.64587864,1028,0.800112556,0.230792601,04/04/2020 00:00
48.86499659,31.47712465,6331,0.225447975,0.390058751,08/12/2023 00:00
26.87983307,-7.757987271,914,0.634266117,0.102422138,11/08/2023 00:00
43.69411056,42.00688086,354,0.457017119,0.048808971,09/08/2022 00:00
15.10264211,12.08545314,4634,0.279260387,0.223220069,26/11/2022 00:00
-98.65236654,21.97287189,1153,0.421005276,0.092769903,31/12/2021 00:00
-71.39072421,-12.79296355,7458,0.964393592,0.201512984,06/10/2023 00:00
-85.37662031,36.7468163,6056,0.414139773,0.072638503,08/12/2023 00:00
12.01003873,42.77701873,5224,0.44100827,0.09438159,15/08/2021 00:00
23.61498405,52.09490359,2838,0.476807526,0.054733884,28/08/2022 00:00
-4.92764033,5.320451513,1135,0.963026104,0.189562296,02/02/2016 00:00
-49.94698176,-11.06889378,2207,0.685716639,0.088369249,09/07/2023 00:00
44.83093687,-23.54903437,1573,0.96462901,0.064861833,26/09/2023 00:00
3.592403252,51.46128521,4657,0.026567883,0.394328535,02/09/2023 00:00
47.9023507,51.03166438,6604,0.569638472,0.094344022,27/06/2015 00:00
44.5279812,41.87161824,5283,0.491980819,0.100249605,13/10/2023 00:00
-122.7920769,45.82724917,4850,0.572708071,0.134231531,08/12/2023 00:00
28.0039008,-26.75524003,1341,0.396143365,0.132903606,08/12/2023 00:00
-72.54001942,4.957927212,372,0.693533391,0.124251432,05/11/2022 00:00
1.542517804,7.079367053,1781,0.598970396,0.095417059,15/01/2021 00:00
-70.69798168,-8.658417796,957,0.717656078,0.11653377,20/06/2023 00:00
-79.65649511,-1.366487403,6016,0.593441188,0.093181021,18/03/2024 00:00
-40.10075679,-12.64853034,50,0.588149744,0.093440565,19/06/2017 00:00
-53.18324433,-12.31394881,6066,0.68513333,0.13388436,28/09/2022 00:00
42.01969413,42.48335881,2695,0.507377191,0.082013932,07/03/2021 00:00
7.119226347,50.10374953,3578,0.332180347,0.246390268,09/01/2021 00:00
20.14131258,40.57428802,3424,0.58056185,0.050380314,28/08/2022 00:00
-70.04417987,-3.087257727,2453,0.960011817,0.3182498,10/06/2021 00:00
-112.7840342,54.06126408,5250,0.364395583,0.150152178,29/04/2023 00:00
65.09320091,65.45421755,1344,0.958175386,0.079138307,08/01/2013 00:00
-92.50634823,42.67222412,3562,0.434692972,0.114441761,08/12/2023 00:00
64.01967363,54.2262971,1967,0.713596215,0.088615536,27/05/2019 00:00
41.03485173,45.16190119,1787,0.664280753,0.122723026,08/12/2023 00:00
45.07912058,53.40492902,3425,0.438493556,0.112323822,19/04/2019 00:00
-143.3414002,63.38348316,2852,0.590595274,0.090135482,26/07/2023 00:00
-65.97966736,48.33048881,1463,0.711623587,0.167167736,08/12/2023 00:00
-70.64504554,46.08885136,258,0.290486321,0.138519043,08/12/2023 00:00
-64.24152056,-4.515081371,1762,0.969228949,0.1372902,31/08/2022 00:00
39.81602563,-12.6094075,5637,0.963690106,0.18503061,22/03/2022 00:00
-87.57447046,37.91549824,955,0.567163783,0.131521576,08/12/2023 00:00
25.93312138,-9.173337759,1743,0.613385292,0.101523416,02/07/2022 00:00
-69.57537504,49.34245305,5582,0.58905286,0.078257076,27/07/2012 00:00
1.611556531,6.781281817,5982,0.58117772,0.08348373,12/01/2023 00:00
-44.53919986,-17.97065985,3439,0.449262898,0.100359001,04/06/2019 00:00
-69.77180708,-6.913538547,547,0.828732103,0.275155902,28/09/2021 00:00
6.143274812,5.13441984,3491,0.545655788,0.132670846,31/12/2018 00:00
-6.386776232,36.77690878,3337,0.223350659,0.164615311,08/12/2023 00:00
-50.61345664,-24.31385644,2853,0.252424553,0.341138326,08/12/2023 00:00
39.51055691,43.83024077,5782,0.48980189,0.062428202,29/09/2020 00:00
-86.20031387,43.06735696,2763,0.161444237,0.337359751,08/12/2023 00:00
37.4849605,56.92141449,2187,0.328685215,0.14844623,06/05/2021 00:00
48.28720998,-20.8537762,5336,0.569326274,0.066407257,19/02/2023 00:00
-89.70210296,29.49746027,2810,0.330798863,0.154267183,08/12/2023 00:00
36.64798597,40.366122,658,0.227925629,0.203039983,09/11/2021 00:00
-6.068772184,38.94220862,7450,0.406575209,0.11735208,08/12/2023 00:00
3.860947566,46.49339965,2970,0.434204881,0.126139486,17/06/2023 00:00
-74.42547509,7.923188477,6555,0.843465795,0.288108161,06/08/2018 00:00
65.74517747,64.97965915,2890,0.553892021,0.053149996,24/09/2021 00:00
40.49231667,59.30620008,2950,0.713459504,0.25819995,07/11/2014 00:00
53.79701277,56.61751602,3571,0.604975067,0.083917269,29/04/2023 00:00
21.4871665,-4.133721946,1510,0.965386842,0.314826737,14/05/2021 00:00
-88.0663792,41.22803684,773,0.422388358,0.09641101,08/12/2023 00:00
-10.849549,13.74326478,3575,0.293296024,0.137812255,08/12/2023 00:00
-1.311278275,54.55018743,2524,0.15671262,0.314371347,02/06/2023 00:00
-55.50028126,-32.15155705,3100,0.674146619,0.119903884,16/12/2023 00:00
68.68760406,38.44764257,3190,0.321607952,0.203891445,08/12/2023 00:00
26.32212623,41.24935537,1362,0.397566059,0.083094012,30/07/2020 00:00
4.71923735,51.18268236,875,0.04674537,0.550339192,05/09/2018 00:00
-1.288884197,47.09763907,3542,0.347460666,0.18134635,08/12/2023 00:00
22.34538001,52.657313,2392,0.40718101,0.068142689,17/05/2022 00:00
-86.06853534,37.97837593,6993,0.476918051,0.075586948,08/12/2023 00:00
-44.78836948,-22.54668716,336,0.345909199,0.146430109,08/12/2023 00:00
-67.49209959,-3.500049094,4550,0.9563548,0.147229664,30/05/2019 00:00
10.13104285,3.116746524,1139,0.961626521,0.190976734,16/04/2019 00:00
42.68281789,61.60190176,2956,0.625718573,0.207524171,05/11/2022 00:00
-63.93918917,-17.21380783,719,0.520046511,0.089890079,25/05/2020 00:00
8.839549795,7.800352695,2684,0.692861021,0.061319314,05/01/2023 00:00
31.51839563,6.103851473,689,0.9664445,0.205091439,01/05/2021 00:00
-72.38693832,-42.89911919,679,0.809164912,0.196566777,25/11/2023 00:00
6.782923779,49.80393655,2370,0.291137757,0.125731342,10/01/2023 00:00
-112.0559078,43.59177146,2138,0.333737088,0.142625479,08/12/2023 00:00
-70.91763896,-8.211502837,3670,0.660951215,0.14662502,28/07/2019 00:00
-85.31997192,14.61799564,6243,0.727970213,0.149334842,22/10/2023 00:00
5.31617725,45.85917699,962,0.318393044,0.177323677,29/09/2019 00:00
20.85814286,-0.262552215,3844,0.968937162,0.131863023,11/02/2020 00:00
-58.00928947,-35.96195968,80,0.318657068,0.149085311,08/12/2023 00:00
18.83774347,-5.046387906,542,0.282130295,0.138181939,08/12/2023 00:00
-85.793229,34.09236943,2355,0.48072795,0.051707968,08/12/2023 00:00
67.54299053,23.99979138,1578,0.955016929,0.086200018,24/06/2022 00:00
49.73229799,52.85694692,4197,0.470313132,0.12425563,23/08/2023 00:00
56.39146462,54.46823321,86,0.567402877,0.07693878,19/08/2022 00:00
-89.04262938,42.81230118,1816,0.364231552,0.179309309,08/12/2023 00:00
-143.661691,66.65597547,2314,0.957062725,0.15103419,26/06/2023 00:00
22.52492972,49.7946058,2952,0.487590521,0.116557585,05/04/2021 00:00
10.23929352,46.24881951,3058,0.310984825,0.302138498,23/09/2022 00:00
-1.787648492,42.36117424,927,0.404426294,0.155245553,08/12/2023 00:00
27.34836343,55.83337667,321,0.68560243,0.091380244,14/08/2022 00:00
-92.19922463,31.1289158,5712,0.457345991,0.084760448,05/01/2022 00:00
-93.25425373,44.81057974,2814,0.270238525,0.240368668,08/12/2023 00:00
-41.4586719,-16.56730456,228,0.458847756,0.083645562,14/09/2023 00:00
-107.9008162,38.77039973,6908,0.551832759,0.137546187,04/07/2023 00:00
-128.0360842,63.35714609,460,0.957409445,0.180766424,08/03/2011 00:00
30.12507574,52.75632267,1513,0.725275175,0.139319946,10/07/2021 00:00
31.52952414,58.13586211,4064,0.699700663,0.101562354,04/05/2023 00:00
-98.23356067,35.08754354,2157,0.408300418,0.15077784,12/11/2019 00:00
-116.9615749,43.91672991,6584,0.394746647,0.111296055,08/12/2023 00:00
37.60228723,14.05105735,4182,0.72180297,0.153777266,04/02/2023 00:00
-49.28910542,-7.18994662,1245,0.711192081,0.117615242,15/08/2022 00:00
-68.71578075,-9.34086339,3897,0.730477435,0.189792902,20/08/2023 00:00
26.31104484,41.07687848,1094,0.393914485,0.163375768,26/08/2023 00:00
-0.890467947,11.89269389,2642,0.668989769,0.091730223,14/10/2023 00:00
61.7856189,66.11755694,3295,0.958794882,0.154461328,13/08/2014 00:00
36.44113007,66.48559244,1537,0.95702252,0.305719261,18/08/2016 00:00
-92.03947438,17.93471254,5913,0.497422457,0.086964156,13/05/2023 00:00
-49.60720822,-23.58732323,3171,0.500318327,0.068308885,03/03/2023 00:00
-6.132227371,40.32623717,4903,0.953199495,0.057522383,15/07/2022 00:00
32.53907395,15.83881222,4974,0.259206665,0.162764109,13/02/2023 00:00
-91.14211135,17.66257931,114,0.632653382,0.066743997,18/04/2019 00:00
37.31183783,8.53373367,2317,0.568937289,0.103430448,17/01/2023 00:00
26.16747373,47.43295875,2252,0.449306673,0.16119766,20/07/2022 00:00
-96.71804935,41.43827627,6907,0.548846759,0.051201264,08/12/2023 00:00
26.95281885,-9.403112376,6965,0.961523824,0.134034134,01/06/2023 00:00
33.33218693,14.74329521,2244,0.420447608,0.114628927,11/12/2022 00:00
-73.99264623,41.52865213,740,0.144355199,0.58379672,08/12/2023 00:00
10.2966131,12.17019381,4815,0.523063093,0.068883294,20/11/2021 00:00
34.30462558,12.14547378,2819,0.502928996,0.081748066,02/10/2022 00:00
38.32389452,54.85962308,793,0.463326102,0.138037873,21/04/2023 00:00
-89.19951576,37.81983661,495,0.489542326,0.116684429,08/12/2023 00:00
19.35645301,44.2121529,5617,0.441744877,0.096008348,24/02/2022 00:00
30.74836713,30.96465752,2200,0.39585306,0.111564153,12/01/2023 00:00
-76.31619867,39.81483811,4665,0.508365227,0.088574562,08/12/2023 00:00
-53.77696628,-27.07818988,277,0.483101601,0.091562376,13/08/2023 00:00
-53.82069748,3.276617747,4454,0.967225296,0.138508221,27/11/2013 00:00
35.22279774,38.84892904,3402,0.336984341,0.086400329,02/09/2018 00:00
28.00265866,-2.791458679,6901,0.683921883,0.078887806,01/04/2017 00:00
-103.866777,21.0448997,1713,0.623651192,0.160362091,10/11/2022 00:00
-79.61118109,0.827312497,435,0.467793388,0.082592568,18/02/2017 00:00
-97.43424397,37.8086108,2185,0.515614557,0.128505389,02/03/2022 00:00
5.739203961,4.884718064,3538,0.95518075,0.089450583,03/01/2019 00:00
-58.48794169,4.235346609,1706,0.965931184,0.415140021,29/11/2016 00:00
-55.85333747,-14.84559898,4684,0.540057481,0.09437267,31/08/2020 00:00
-6.137927672,7.29388651,2601,0.662272943,0.079256479,27/04/2017 00:00
29.66499942,-1.947296201,3170,0.609165652,0.118975014,28/02/2021 00:00
7.301736567,52.97968505,355,0.241757012,0.254858861,06/08/2021 00:00
-91.08985368,42.86321546,1244,0.603093156,0.143319597,08/12/2023 00:00
-90.69963775,34.86922788,1740,0.523639013,0.080040824,08/11/2019 00:00
-51.79030236,-31.12446915,3554,0.461149536,0.097632523,29/05/2021 00:00
-150.9451096,70.36940164,3929,0.963636068,0.169028031,24/08/2022 00:00
67.13392156,39.63850573,4849,0.436673146,0.121522109,29/04/2023 00:00
-71.52061535,-8.585696806,6364,0.749711757,0.196821419,14/09/2022 00:00
66.63284647,37.34158616,7038,0.951429365,0.148885051,19/04/2023 00:00
-56.58309628,-25.95177772,5036,0.47742694,0.128156854,11/08/2017 00:00
34.47523011,8.239997888,485,0.82663563,0.055673214,07/03/2022 00:00
-121.3581698,37.95816806,3785,0.17861539,0.337342584,05/09/2022 00:00
47.30558333,33.22418576,4503,0.522580966,0.065523142,29/11/2017 00:00
-71.17836924,44.39226347,3861,0.392134666,0.174084152,08/12/2023 00:00
-78.29463862,-3.721281875,2520,0.954639938,0.273169505,30/08/2017 00:00
1.026669196,49.29357211,7052,0.179383756,0.25430659,14/08/2021 00:00
60.46257869,37.09798289,224,0.310053683,0.114565224,08/12/2023 00:00
5.371229618,50.56780975,3335,0.221466304,0.340718138,09/06/2022 00:00
11.78073723,12.87048013,1006,0.798499257,0.078099389,19/11/2021 00:00
-63.96565071,-6.412010863,66,0.96098242,0.389989523,27/08/2021 00:00
25.1450265,-1.681998637,7202,0.964819033,0.114992012,22/11/2020 00:00
44.2608664,40.04618507,235,0.393031142,0.138247404,11/05/2022 00:00
-122.6792825,53.99573734,2664,0.393913653,0.128138651,27/04/2023 00:00
38.1398716,37.53209884,2090,0.431710154,0.118084161,23/02/2023 00:00
18.32080465,47.73509876,1488,0.278389406,0.197524422,03/06/2019 00:00
-58.50544028,-1.502188171,4920,0.968953542,0.287219931,25/09/2022 00:00
-59.38868949,-33.51160317,5530,0.633875946,0.123732146,04/03/2023 00:00
-122.4111368,48.36583425,744,0.321030109,0.168975818,20/05/2023 00:00
46.88946994,43.2613392,6125,0.514190305,0.043126714,15/10/2021 00:00
-77.39655117,-2.676805741,6779,0.703334075,0.112758485,31/10/2016 00:00
-54.69109993,-26.36934518,2597,0.661314693,0.097525989,06/03/2022 00:00
-64.92572226,-16.2843597,6942,0.969245781,0.302788207,04/06/2019 00:00
-50.76650785,-17.25396262,3687,0.584640778,0.048457016,31/07/2023 00:00
-44.37404292,-22.42162173,2813,0.460676119,0.118864552,04/03/2023 00:00
40.76694249,48.207205,1810,0.193857883,0.272646936,09/01/2021 00:00
-89.88322712,40.50365715,4042,0.389834366,0.184167253,08/12/2023 00:00
-41.66815177,-21.45101598,6452,0.60364051,0.086237269,29/05/2022 00:00
20.89352081,65.74991991,3022,0.524946201,0.160298688,09/07/2018 00:00
17.7703877,48.4003734,1792,0.433580816,0.098806099,28/08/2020 00:00
79.28146984,21.18807644,8579,0.305670713,0.376623249,15/12/2023 00:00
-9.370880688,6.579593534,4105,0.966708409,0.14207942,02/01/2015 00:00
52.68174738,59.72666588,492,0.695950816,0.093939117,18/04/2023 00:00
-61.18982636,8.908289806,1809,0.952204435,0.15750924,07/11/2015 00:00
22.49086512,45.94502504,335,0.408827429,0.108101923,16/10/2017 00:00
43.27781304,51.72233618,259,0.65726491,0.077980765,18/06/2021 00:00
-11.12406211,7.365217056,6755,0.96610957,0.207697905,06/01/2018 00:00
89.81954784,25.36989897,9821,0.386858337,0.412028043,16/12/2022 00:00
33.30381368,52.12243992,4635,0.687640486,0.088818012,23/04/2019 00:00
-58.64189924,-27.12081585,208,0.350937132,0.103029528,08/12/2023 00:00
40.55565064,47.50006725,545,0.419883751,0.078142313,03/12/2021 00:00
-72.30899367,46.2054948,7632,0.523792942,0.136850445,08/12/2023 00:00
42.63706061,41.10793713,4305,0.797266769,0.072318232,14/04/2020 00:00
4.715417311,52.43310388,2474,0.101481454,0.395072399,02/09/2023 00:00
-52.67774581,-0.530938405,7407,0.954252073,0.163281202,07/07/2013 00:00
-36.00460675,-9.260337343,2718,0.354713827,0.105985061,07/12/2016 00:00
-10.35188883,6.908356606,4151,0.720397557,0.147967006,04/01/2018 00:00
-68.45124733,3.870746366,4621,0.72039951,0.109556332,17/03/2023 00:00
15.2113336,-15.82979698,3269,0.575736659,0.094803505,30/08/2023 00:00
4.854117425,44.89681356,2719,0.239947911,0.164212866,23/08/2023 00:00
45.74913515,-21.16976684,4668,0.964138994,0.123278159,16/08/2023 00:00
-97.45086056,36.98117096,2750,0.481493476,0.14228889,13/02/2023 00:00
39.77832962,9.113477628,4374,0.737696379,0.196038689,02/02/2023 00:00
-13.12660778,8.429276808,1489,0.711358241,0.114768105,05/04/2023 00:00
-100.6980162,18.33517289,4878,0.306109197,0.518956166,28/04/2023 00:00
-104.2203452,67.15682976,3957,0.952033766,0.144345828,06/01/2022 00:00
125.6828109,54.19830954,6258,0.956436643,0.49323748,23/07/2009 00:00
90.70940626,23.70171312,5527,0.241682793,0.368456113,08/12/2023 00:00
108.2614748,27.74035354,4430,0.535527004,0.433682306,21/12/2020 00:00
-14.86223686,11.75851859,5495,0.606512992,0.060092403,10/02/2024 00:00
33.10687696,68.79107409,598,0.311594124,0.108200653,15/07/2022 00:00
44.55984047,33.12490274,7536,0.271569552,0.543860438,07/02/2023 00:00
-5.98668817,39.84749122,6025,0.069064213,0.127269569,15/07/2022 00:00
-93.15795118,39.42537921,1972,0.239352496,0.259271485,13/03/2022 00:00
-76.79346951,40.20073904,509,0.250344846,0.241650635,08/12/2023 00:00
104.7331381,49.68466089,2238,0.757569774,0.518131522,02/09/2012 00:00
40.34922083,-13.45885533,2334,0.951480229,0.498345574,18/07/2021 00:00
-87.52611214,31.87819219,3434,0.658554772,0.102510462,08/12/2023 00:00
-88.031474,44.86615905,2458,0.520706707,0.091674694,08/12/2023 00:00
-69.93391543,51.5457902,7002,0.957193427,0.21842537,09/04/2021 00:00
-85.13196457,14.83725388,9180,0.954354962,0.231609195,20/01/2015 00:00
-89.90046626,31.32572179,2517,0.499720537,0.089191783,08/12/2023 00:00
-58.1303175,-32.85059433,430,0.733666615,0.101206424,07/09/2022 00:00
44.28879681,32.41275097,3175,0.165082333,0.215193894,09/04/2022 00:00
46.89606554,31.98352562,3277,0.217422646,0.146381847,08/12/2023 00:00
-72.68301511,-40.25963307,2700,0.507011255,0.083456404,15/02/2021 00:00
34.31599389,40.5125535,65,0.398787096,0.077011958,21/03/2023 00:00
-105.4234556,28.55542224,6115,0.829793177,0.093450217,06/08/2022 00:00
-49.44059103,-8.58970077,5808,0.71304627,0.18360451,13/06/2017 00:00
39.04598502,45.69876381,1844,0.430855313,0.149360294,17/08/2020 00:00
48.55266944,55.68035726,2758,0.542603072,0.092232944,08/08/2020 00:00
-110.8539614,43.45581809,1564,0.810260276,0.132696162,08/12/2023 00:00
-54.75944425,-14.32021341,2727,0.627084207,0.154207467,10/09/2022 00:00
4.710372098,51.74112285,1697,0.339913173,0.203064183,02/09/2023 00:00
30.80193859,28.06443276,2054,0.256728097,0.201296252,08/05/2023 00:00
-87.99972234,31.05200763,5927,0.672234051,0.153736228,08/12/2023 00:00
27.74024429,-1.019862149,3281,0.964686332,0.150586974,01/03/2021 00:00
-0.791508611,47.67872079,2726,0.378692406,0.133853508,08/12/2023 00:00
-52.20783104,-23.8266196,982,0.484144665,0.125691346,06/07/2023 00:00
-65.6819118,46.85897517,2389,0.461050567,0.094906677,08/12/2023 00:00
66.87801206,53.20888878,1567,0.533381142,0.081215553,26/04/2023 00:00
-73.85119835,-2.17470494,4748,0.952817141,0.292618083,20/10/2018 00:00
-4.184610255,15.60841972,1804,0.506539165,0.068176945,12/04/2023 00:00
15.90891368,-0.485462474,3012,0.351033474,0.186239048,08/12/2023 00:00
-145.8748573,70.00292019,1934,0.952615969,0.232441701,07/05/2023 00:00
40.65141029,34.78740516,742,0.291978241,0.103275897,06/08/2018 00:00
-71.21653692,-35.08521078,465,0.584053484,0.148341997,08/12/2023 00:00
-71.2540843,-10.13505509,323,0.958635686,0.268527023,02/10/2022 00:00
5.715243964,8.828242122,4881,0.797840465,0.188926229,03/06/2021 00:00
-44.89378626,-20.00736643,6734,0.689949966,0.109494004,06/06/2022 00:00
38.08487475,45.55982351,1406,0.269648849,0.215840784,23/06/2023 00:00
10.72518048,8.10988813,5504,0.719900232,0.136530622,21/12/2021 00:00
0.353345252,47.29702868,1208,0.353265641,0.142139445,07/06/2022 00:00
135.1688201,33.89133186,5179,0.116748023,0.862224509,08/12/2023 00:00
56.55657356,60.35194638,7101,0.649655516,0.128114805,09/04/2018 00:00
78.4510873,50.84226104,8786,0.665981258,0.522469988,06/07/2011 00:00
102.3878202,52.04815656,559,0.968137878,0.493737974,30/05/2017 00:00
34.14165598,12.51752964,2372,0.418084603,0.066578072,21/11/2021 00:00
46.51007859,-24.12073278,4137,0.958846748,0.101384557,25/06/2023 00:00
12.28120615,-0.25791771,1312,0.969188764,0.564020739,11/11/2020 00:00
6.621984169,12.18902482,3925,0.303376563,0.096221501,16/10/2022 00:00
13.01515241,46.20914355,2,0.489016277,0.07657807,07/09/2023 00:00
6.70913994,51.46993986,2451,0.209115546,0.243980019,08/01/2022 00:00
92.14676985,53.87920989,10337,0.585737424,0.384470675,29/06/2022 00:00
88.26168808,23.37187073,9634,0.290698224,0.381543622,09/04/2022 00:00
-96.85192589,47.477404,3622,0.504322051,0.10650151,08/12/2023 00:00
-47.81181499,-20.54464712,3135,0.285894431,0.108068225,08/12/2023 00:00
20.30237539,45.23839219,6525,0.417434815,0.104198647,16/09/2020 00:00
-95.41077158,18.19472391,991,0.486403143,0.050709138,20/02/2019 00:00
13.40629608,-4.150851725,1546,0.649656599,0.114269384,28/07/2012 00:00
14.63400571,52.49959579,7334,0.24320357,0.202262525,07/11/2023 00:00
27.7654781,45.41902102,3574,0.400955634,0.104471953,06/03/2022 00:00
69.08397806,37.22462926,3313,0.275136536,0.098034148,12/08/2022 00:00
-78.65680612,-5.676775327,7999,0.555320589,0.093199064,27/12/2022 00:00
58.6671827,61.81313363,6708,0.964269086,0.795641504,18/07/2012 00:00
14.64804654,52.26283079,2946,0.223649999,0.226009394,27/07/2021 00:00
143.1178442,-4.52986711,8701,0.963278589,0.737174945,03/05/2021 00:00
120.5337364,16.80870626,972,0.75360304,0.452937956,10/02/2023 00:00
30.60721064,-11.36623668,665,0.650463146,0.161484933,19/09/2020 00:00
43.88272473,43.76473903,5287,0.479810051,0.174062836,04/03/2023 00:00
-85.02109569,14.69264305,3885,0.69567762,0.121951101,15/12/2022 00:00
-67.82748134,-15.49074961,1512,0.498201824,0.123762722,22/09/2023 00:00
10.73180939,62.27200496,4355,0.355958256,0.104986752,15/08/2013 00:00
38.12177511,45.28791477,1200,0.263183479,0.275996935,07/04/2023 00:00
-10.61767262,6.241270719,554,0.479058923,0.089396453,23/12/2022 00:00
-81.82353631,38.45584404,7037,0.29859352,0.190462705,08/12/2023 00:00
14.31043538,-3.632454882,4602,0.967368321,0.099264745,10/03/2019 00:00
35.73219247,56.94818336,716,0.340574798,0.091437623,15/05/2023 00:00
-97.61942424,16.43263995,8247,0.967065905,0.15553429,14/02/2022 00:00
-67.6909754,46.86995861,1587,0.464913542,0.116945168,08/12/2023 00:00
-61.87017786,-24.31380269,1821,0.549493011,0.115660262,18/03/2024 00:00
-41.21931246,-16.44925057,1449,0.487440573,0.115431598,24/05/2021 00:00
-75.33325316,-11.21027167,4853,0.560419408,0.084107715,26/06/2017 00:00
47.38281193,43.31100976,1483,0.545623898,0.050450373,23/08/2016 00:00
-57.48377768,-18.05005118,1791,0.958053081,0.15454565,17/03/2020 00:00
39.80296965,35.73703849,546,0.370564784,0.178720578,20/06/2019 00:00
46.97701781,-23.69691885,1319,0.957029543,0.071468483,12/09/2022 00:00
-78.03066241,39.63025921,4239,0.399537872,0.117546393,08/12/2023 00:00
-55.59557387,-6.660325458,7247,0.636169137,0.085083729,10/09/2022 00:00
24.3264643,-17.49316622,3225,0.365577645,0.057565872,26/05/2023 00:00
-61.66420463,-33.09155232,5475,0.324962664,0.184441804,10/05/2022 00:00
40.9400175,34.48223256,4600,0.124116426,0.124247292,06/08/2023 00:00
31.64119214,-28.14431093,1074,0.613310329,0.092593233,15/03/2023 00:00
11.99795464,-2.849438461,3942,0.969139631,0.230015194,12/02/2020 00:00
23.62285892,-7.674016117,2746,0.953819726,0.181953775,13/05/2022 00:00
23.32403044,46.40201291,2582,0.670740342,0.094503178,28/05/2011 00:00
46.464231,55.06702911,6506,0.627875305,0.128514885,16/08/2018 00:00
-91.41411748,32.10346649,4956,0.479745307,0.132254051,11/10/2018 00:00
17.15105344,-7.460094301,3993,0.953732693,0.07274256,29/05/2022 00:00
-36.03565149,-9.152194569,2024,0.274396039,0.212524156,08/12/2023 00:00
49.05267323,32.26983517,1265,0.964675659,0.059595007,06/06/2021 00:00
-55.26046935,-1.185008404,1542,0.962554093,0.201918669,02/10/2012 00:00
23.01839324,52.33174744,334,0.465345398,0.127339922,17/04/2019 00:00
80.05152151,13.97987108,10520,0.359733155,0.591939556,08/12/2023 00:00
-64.98454067,-6.413284257,340,0.964462634,0.165725955,20/07/2021 00:00
21.35278073,54.6461171,8240,0.548735626,0.092955891,23/09/2020 00:00
-47.84833594,-21.597123,4489,0.678282582,0.158156731,17/07/2019 00:00
-92.7883108,39.54153051,821,0.382741207,0.151293459,13/03/2022 00:00
-77.78664548,1.88506286,4399,0.78628302,0.235888226,17/02/2017 00:00
14.31688518,50.2424392,7066,0.167154101,0.22908399,18/05/2020 00:00
7.409059324,53.1901936,655,0.312121607,0.197588444,24/03/2022 00:00
